"","site.code","session","site.accession","subplot","rep","species","N","occ","density","max.tree","mean.tree","mode.tree","sd.tree","Liqr.tree","Uiqr.tree","mean.occtree","mode.occtree","sd.occtree","Liqr.occtree","Uiqr.occtree","tree.count"
"2127","DAVO","5","DAVO005","7","DAVO005-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2128","DAVO","5","DAVO005","8","DAVO005-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2129","DAVO","5","DAVO005","9","DAVO005-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2130","DAVO","5","DAVO005","10","DAVO005-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2131","DAVO","6","DAVO006","1","DAVO006-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2132","DAVO","6","DAVO006","2","DAVO006-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2133","DAVO","6","DAVO006","3","DAVO006-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2134","DAVO","6","DAVO006","4","DAVO006-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2135","DAVO","6","DAVO006","5","DAVO006-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2136","DAVO","6","DAVO006","6","DAVO006-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2137","DAVO","6","DAVO006","7","DAVO006-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2138","DAVO","6","DAVO006","8","DAVO006-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2139","DAVO","6","DAVO006","9","DAVO006-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2140","DAVO","6","DAVO006","10","DAVO006-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2141","DAVO","7","DAVO007","1","DAVO007-1","LRFF",3,1,0.0075,3,0.0697674418604651,0,0.457495710997814,0,0,3,3,0,3,3,43
"2142","DAVO","7","DAVO007","2","DAVO007-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2143","DAVO","7","DAVO007","3","DAVO007-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2144","DAVO","7","DAVO007","4","DAVO007-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2145","DAVO","7","DAVO007","5","DAVO007-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2146","DAVO","7","DAVO007","6","DAVO007-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2147","DAVO","7","DAVO007","7","DAVO007-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2148","DAVO","7","DAVO007","8","DAVO007-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2149","DAVO","7","DAVO007","9","DAVO007-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2150","DAVO","7","DAVO007","10","DAVO007-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2151","DAVO","8","DAVO008","1","DAVO008-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2152","DAVO","8","DAVO008","2","DAVO008-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2153","DAVO","8","DAVO008","3","DAVO008-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2154","DAVO","8","DAVO008","4","DAVO008-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2155","DAVO","8","DAVO008","5","DAVO008-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2156","DAVO","8","DAVO008","6","DAVO008-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2157","DAVO","8","DAVO008","7","DAVO008-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2158","DAVO","8","DAVO008","8","DAVO008-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2159","DAVO","8","DAVO008","9","DAVO008-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2160","DAVO","8","DAVO008","10","DAVO008-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2161","DAVO","9","DAVO009","1","DAVO009-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2162","DAVO","9","DAVO009","2","DAVO009-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2163","DAVO","9","DAVO009","3","DAVO009-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2164","DAVO","9","DAVO009","4","DAVO009-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2165","DAVO","9","DAVO009","5","DAVO009-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2166","DAVO","9","DAVO009","6","DAVO009-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2167","DAVO","9","DAVO009","7","DAVO009-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2168","DAVO","9","DAVO009","8","DAVO009-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2169","DAVO","9","DAVO009","9","DAVO009-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2170","DAVO","9","DAVO009","10","DAVO009-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2171","DAVO","10","DAVO010","1","DAVO010-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2172","DAVO","10","DAVO010","2","DAVO010-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2173","DAVO","10","DAVO010","3","DAVO010-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2174","DAVO","10","DAVO010","4","DAVO010-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2175","DAVO","10","DAVO010","5","DAVO010-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2176","DAVO","10","DAVO010","6","DAVO010-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2177","DAVO","10","DAVO010","7","DAVO010-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2178","DAVO","10","DAVO010","8","DAVO010-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2179","DAVO","10","DAVO010","9","DAVO010-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2180","DAVO","10","DAVO010","10","DAVO010-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2181","DAVO","11","DAVO011","1","DAVO011-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2182","DAVO","11","DAVO011","2","DAVO011-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2183","DAVO","11","DAVO011","3","DAVO011-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2184","DAVO","11","DAVO011","4","DAVO011-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2185","DAVO","11","DAVO011","5","DAVO011-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2186","DAVO","11","DAVO011","6","DAVO011-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2187","DAVO","11","DAVO011","7","DAVO011-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2188","DAVO","11","DAVO011","8","DAVO011-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2189","DAVO","11","DAVO011","9","DAVO011-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2190","DAVO","11","DAVO011","10","DAVO011-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2191","DAVO","12","DAVO012","1","DAVO012-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2192","DAVO","12","DAVO012","2","DAVO012-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2193","DAVO","12","DAVO012","3","DAVO012-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2194","DAVO","12","DAVO012","4","DAVO012-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2195","DAVO","12","DAVO012","5","DAVO012-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2196","DAVO","12","DAVO012","6","DAVO012-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2197","DAVO","12","DAVO012","7","DAVO012-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2198","DAVO","12","DAVO012","8","DAVO012-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2199","DAVO","12","DAVO012","9","DAVO012-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2200","DAVO","12","DAVO012","10","DAVO012-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2201","DAVO","13","DAVO013","1","DAVO013-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"2202","DAVO","13","DAVO013","2","DAVO013-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"2203","DAVO","13","DAVO013","3","DAVO013-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"2204","DAVO","13","DAVO013","4","DAVO013-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2205","DAVO","13","DAVO013","5","DAVO013-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2206","DAVO","13","DAVO013","6","DAVO013-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"2207","DAVO","13","DAVO013","7","DAVO013-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"2208","DAVO","13","DAVO013","8","DAVO013-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"2209","DAVO","13","DAVO013","9","DAVO013-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"2210","DAVO","13","DAVO013","10","DAVO013-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"2211","DBUR","1","DBUR001","1","DBUR001-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2212","DBUR","1","DBUR001","2","DBUR001-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2213","DBUR","1","DBUR001","3","DBUR001-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2214","DBUR","1","DBUR001","4","DBUR001-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2215","DBUR","1","DBUR001","5","DBUR001-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2216","DBUR","1","DBUR001","6","DBUR001-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2217","DBUR","1","DBUR001","7","DBUR001-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2218","DBUR","1","DBUR001","8","DBUR001-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2219","DBUR","1","DBUR001","9","DBUR001-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2220","DBUR","1","DBUR001","10","DBUR001-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2221","DBUR","2","DBUR002","1","DBUR002-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2222","DBUR","2","DBUR002","2","DBUR002-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2223","DBUR","2","DBUR002","3","DBUR002-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2224","DBUR","2","DBUR002","4","DBUR002-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2225","DBUR","2","DBUR002","5","DBUR002-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2226","DBUR","2","DBUR002","6","DBUR002-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2227","DBUR","2","DBUR002","7","DBUR002-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2228","DBUR","2","DBUR002","8","DBUR002-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2229","DBUR","2","DBUR002","9","DBUR002-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2230","DBUR","2","DBUR002","10","DBUR002-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2231","DBUR","3","DBUR003","1","DBUR003-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2232","DBUR","3","DBUR003","2","DBUR003-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2233","DBUR","3","DBUR003","3","DBUR003-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2234","DBUR","3","DBUR003","4","DBUR003-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2235","DBUR","3","DBUR003","5","DBUR003-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2236","DBUR","3","DBUR003","6","DBUR003-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2237","DBUR","3","DBUR003","7","DBUR003-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2238","DBUR","3","DBUR003","8","DBUR003-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2239","DBUR","3","DBUR003","9","DBUR003-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2240","DBUR","3","DBUR003","10","DBUR003-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2241","DBUR","4","DBUR004","1","DBUR004-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2242","DBUR","4","DBUR004","2","DBUR004-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2243","DBUR","4","DBUR004","3","DBUR004-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2244","DBUR","4","DBUR004","4","DBUR004-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2245","DBUR","4","DBUR004","5","DBUR004-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2246","DBUR","4","DBUR004","6","DBUR004-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2247","DBUR","4","DBUR004","7","DBUR004-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2248","DBUR","4","DBUR004","8","DBUR004-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2249","DBUR","4","DBUR004","9","DBUR004-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2250","DBUR","4","DBUR004","10","DBUR004-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2251","DBUR","5","DBUR005","1","DBUR005-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2252","DBUR","5","DBUR005","2","DBUR005-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2253","DBUR","5","DBUR005","3","DBUR005-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2254","DBUR","5","DBUR005","4","DBUR005-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2255","DBUR","5","DBUR005","5","DBUR005-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2256","DBUR","5","DBUR005","6","DBUR005-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2257","DBUR","5","DBUR005","7","DBUR005-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2258","DBUR","5","DBUR005","8","DBUR005-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2259","DBUR","5","DBUR005","9","DBUR005-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2260","DBUR","5","DBUR005","10","DBUR005-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2261","DBUR","6","DBUR006","1","DBUR006-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2262","DBUR","6","DBUR006","2","DBUR006-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2263","DBUR","6","DBUR006","3","DBUR006-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2264","DBUR","6","DBUR006","4","DBUR006-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2265","DBUR","6","DBUR006","5","DBUR006-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2266","DBUR","6","DBUR006","6","DBUR006-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2267","DBUR","6","DBUR006","7","DBUR006-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2268","DBUR","6","DBUR006","8","DBUR006-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2269","DBUR","6","DBUR006","9","DBUR006-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2270","DBUR","6","DBUR006","10","DBUR006-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2271","DBUR","7","DBUR007","1","DBUR007-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2272","DBUR","7","DBUR007","2","DBUR007-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2273","DBUR","7","DBUR007","3","DBUR007-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2274","DBUR","7","DBUR007","4","DBUR007-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2275","DBUR","7","DBUR007","5","DBUR007-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2276","DBUR","7","DBUR007","6","DBUR007-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2277","DBUR","7","DBUR007","7","DBUR007-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2278","DBUR","7","DBUR007","8","DBUR007-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2279","DBUR","7","DBUR007","9","DBUR007-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2280","DBUR","7","DBUR007","10","DBUR007-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2281","DBUR","8","DBUR008","1","DBUR008-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2282","DBUR","8","DBUR008","2","DBUR008-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2283","DBUR","8","DBUR008","3","DBUR008-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2284","DBUR","8","DBUR008","4","DBUR008-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2285","DBUR","8","DBUR008","5","DBUR008-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2286","DBUR","8","DBUR008","6","DBUR008-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2287","DBUR","8","DBUR008","7","DBUR008-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2288","DBUR","8","DBUR008","8","DBUR008-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2289","DBUR","8","DBUR008","9","DBUR008-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2290","DBUR","8","DBUR008","10","DBUR008-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2291","DBUR","9","DBUR009","1","DBUR009-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2292","DBUR","9","DBUR009","2","DBUR009-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2293","DBUR","9","DBUR009","3","DBUR009-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2294","DBUR","9","DBUR009","4","DBUR009-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2295","DBUR","9","DBUR009","5","DBUR009-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2296","DBUR","9","DBUR009","6","DBUR009-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2297","DBUR","9","DBUR009","7","DBUR009-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2298","DBUR","9","DBUR009","8","DBUR009-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2299","DBUR","9","DBUR009","9","DBUR009-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2300","DBUR","9","DBUR009","10","DBUR009-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2301","DBUR","10","DBUR010","1","DBUR010-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2302","DBUR","10","DBUR010","2","DBUR010-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2303","DBUR","10","DBUR010","3","DBUR010-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2304","DBUR","10","DBUR010","4","DBUR010-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2305","DBUR","10","DBUR010","5","DBUR010-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2306","DBUR","10","DBUR010","6","DBUR010-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2307","DBUR","10","DBUR010","7","DBUR010-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2308","DBUR","10","DBUR010","8","DBUR010-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2309","DBUR","10","DBUR010","9","DBUR010-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2310","DBUR","10","DBUR010","10","DBUR010-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2311","DBUR","11","DBUR011","1","DBUR011-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2312","DBUR","11","DBUR011","2","DBUR011-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2313","DBUR","11","DBUR011","3","DBUR011-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2314","DBUR","11","DBUR011","4","DBUR011-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2315","DBUR","11","DBUR011","5","DBUR011-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2316","DBUR","11","DBUR011","6","DBUR011-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2317","DBUR","11","DBUR011","7","DBUR011-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2318","DBUR","11","DBUR011","8","DBUR011-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2319","DBUR","11","DBUR011","9","DBUR011-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2320","DBUR","11","DBUR011","10","DBUR011-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2321","DBUR","12","DBUR012","1","DBUR012-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2322","DBUR","12","DBUR012","2","DBUR012-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2323","DBUR","12","DBUR012","3","DBUR012-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2324","DBUR","12","DBUR012","4","DBUR012-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2325","DBUR","12","DBUR012","5","DBUR012-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2326","DBUR","12","DBUR012","6","DBUR012-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2327","DBUR","12","DBUR012","7","DBUR012-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2328","DBUR","12","DBUR012","8","DBUR012-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2329","DBUR","12","DBUR012","9","DBUR012-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2330","DBUR","12","DBUR012","10","DBUR012-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2331","DBUR","13","DBUR013","1","DBUR013-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"2332","DBUR","13","DBUR013","2","DBUR013-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2333","DBUR","13","DBUR013","3","DBUR013-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"2334","DBUR","13","DBUR013","4","DBUR013-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"2335","DBUR","13","DBUR013","5","DBUR013-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"2336","DBUR","13","DBUR013","6","DBUR013-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2337","DBUR","13","DBUR013","7","DBUR013-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2338","DBUR","13","DBUR013","8","DBUR013-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"2339","DBUR","13","DBUR013","9","DBUR013-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2340","DBUR","13","DBUR013","10","DBUR013-10","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"2341","DCAN","1","DCAN001","1","DCAN001-1","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"2342","DCAN","1","DCAN001","2","DCAN001-2","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
"2343","DCAN","1","DCAN001","3","DCAN001-3","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
"2344","DCAN","1","DCAN001","4","DCAN001-4","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"2345","DCAN","1","DCAN001","5","DCAN001-5","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2346","DCAN","1","DCAN001","6","DCAN001-6","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"2347","DCAN","1","DCAN001","7","DCAN001-7","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"2348","DCAN","1","DCAN001","8","DCAN001-8","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"2349","DCAN","1","DCAN001","9","DCAN001-9","LRFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
